0, 0, 0.000000, 0
1, 0, 0.000000, 0
2, 0, 0.000000, 16
3, 0, 0.000000, 0
4, 0, 0.000000, 50
5, 0, 0.000000, 16
6, 0, 0.000000, 57
7, 0, 0.000000, 55
8, 0, 0.000000, 43
9, 0, 0.000000, 43
10, 0, 0.000000, 67
11, 0, 0.000000, 67
12, 0, 16262880.000000, 49
13, 0, 0.000000, 0
14, 0, 0.000000, 38
15, 0, 0.000000, 31
16, 0, 0.000000, 52
17, 0, 0.000000, 52
18, 0, 0.000000, 47
19, 0, 0.000000, 47
20, 0, 0.000000, 57
21, 0, 0.000000, 53
22, 0, 0.000000, 61
23, 0, 0.000000, 60
24, 0, 20405040.000000, 56
25, 0, 0.000000, 19
26, 0, 0.000000, 38
27, 0, 0.000000, 32
28, 0, 0.000000, 35
29, 0, 0.000000, 35
30, 0, 0.000000, 55
31, 0, 0.000000, 55
32, 0, 0.000000, 61
33, 0, 0.000000, 60
34, 0, 0.000000, 56
35, 0, 0.000000, 33
36, 0, 22557200.000000, 40
37, 0, 0.000000, 30
38, 0, 0.000000, 45
39, 0, 0.000000, 45
40, 0, 0.000000, 51
41, 0, 0.000000, 41
42, 0, 0.000000, 37
43, 0, 0.000000, 37
44, 0, 0.000000, 59
45, 0, 0.000000, 54
46, 0, 0.000000, 58
47, 0, 0.000000, 53
48, 0, 21078800.000000, 48
49, 0, 0.000000, 42
50, 0, 0.000000, 46
51, 0, 0.000000, 40
52, 0, 0.000000, 53
53, 0, 0.000000, 50
54, 0, 0.000000, 61
55, 0, 0.000000, 55
56, 0, 0.000000, 65
57, 0, 0.000000, 51
58, 0, 0.000000, 55
59, 0, 0.000000, 46
60, 0, 25082480.000000, 28
61, 0, 0.000000, 23
62, 0, 0.000000, 41
63, 0, 0.000000, 31
64, 0, 0.000000, 50
65, 0, 0.000000, 41
66, 0, 0.000000, 50
67, 0, 0.000000, 42
68, 0, 0.000000, 57
69, 0, 0.000000, 43
70, 0, 0.000000, 54
71, 0, 0.000000, 53
72, 0, 22719408.000000, 40
73, 0, 0.000000, 21
74, 0, 0.000000, 39
75, 0, 0.000000, 31
76, 0, 0.000000, 52
77, 0, 0.000000, 49
78, 0, 0.000000, 40
79, 0, 0.000000, 37
80, 0, 0.000000, 72
81, 0, 0.000000, 61
82, 0, 0.000000, 79
83, 0, 0.000000, 63
84, 0, 18665920.000000, 71
85, 0, 0.000000, 57
86, 0, 0.000000, 67
87, 0, 0.000000, 52
88, 0, 0.000000, 58
89, 0, 0.000000, 53
90, 0, 0.000000, 61
91, 0, 0.000000, 42
92, 0, 0.000000, 53
93, 0, 0.000000, 43
94, 0, 0.000000, 57
95, 0, 0.000000, 57
96, 0, 23449280.000000, 37
97, 0, 0.000000, 21
98, 0, 0.000000, 40
99, 0, 0.000000, 40
100, 0, 0.000000, 48
101, 0, 0.000000, 47
102, 0, 0.000000, 47
103, 0, 0.000000, 43
104, 0, 0.000000, 68
105, 0, 0.000000, 68
